# globalCellId Ux Uy Uz
24428 0.000000000000e+00 6.547923759735e-295 0
24429 0.000000000000e+00 6.443100565540e-295 0
24430 0.000000000000e+00 6.312849396986e-295 0
24431 0.000000000000e+00 6.157684295928e-295 0
24432 0.000000000000e+00 5.978217628132e-295 0
24433 0.000000000000e+00 5.775157666546e-295 0
24434 0.000000000000e+00 5.549305796069e-295 0
24435 0.000000000000e+00 5.301553350851e-295 0
24436 0.000000000000e+00 5.032878096607e-295 0
24437 0.000000000000e+00 4.744340371819e-295 0
24438 0.000000000000e+00 4.437078903067e-295 0
24439 0.000000000000e+00 4.112306310992e-295 0
24440 0.000000000000e+00 3.771304324642e-295 0
24441 0.000000000000e+00 3.415418723067e-295 0
24442 0.000000000000e+00 3.046054024150e-295 0
24443 0.000000000000e+00 2.664667941608e-295 0
24444 0.000000000000e+00 2.272765632072e-295 0
24445 0.000000000000e+00 1.871893754914e-295 0
24446 0.000000000000e+00 1.463634368292e-295 0
24447 0.000000000000e+00 1.049598685490e-295 0
24448 0.000000000000e+00 6.314207161917e-296 0
24449 0.000000000000e+00 2.107508177956e-296 0
24450 0.000000000000e+00 -2.107508177955e-296 0
24451 0.000000000000e+00 -6.314207161918e-296 0
24452 0.000000000000e+00 -1.049598685490e-295 0
24453 0.000000000000e+00 -1.463634368292e-295 0
24454 0.000000000000e+00 -1.871893754914e-295 0
24455 0.000000000000e+00 -2.272765632072e-295 0
24456 0.000000000000e+00 -2.664667941608e-295 0
24457 0.000000000000e+00 -3.046054024150e-295 0
24458 0.000000000000e+00 -3.415418723067e-295 0
24459 0.000000000000e+00 -3.771304324642e-295 0
24460 0.000000000000e+00 -4.112306310992e-295 0
24461 0.000000000000e+00 -4.437078903066e-295 0
24462 0.000000000000e+00 -4.744340371819e-295 0
24463 0.000000000000e+00 -5.032878096607e-295 0
24464 0.000000000000e+00 -5.301553350851e-295 0
24465 0.000000000000e+00 -5.549305796069e-295 0
24466 0.000000000000e+00 -5.775157666546e-295 0
24467 0.000000000000e+00 -5.978217628132e-295 0
24468 0.000000000000e+00 -6.157684295928e-295 0
24469 0.000000000000e+00 -6.312849396986e-295 0
24470 0.000000000000e+00 -6.443100565540e-295 0
24471 0.000000000000e+00 -6.547923759735e-295 0
24472 0.000000000000e+00 -6.626905290312e-295 0
24473 0.000000000000e+00 -6.679733453253e-295 0
24474 0.000000000000e+00 -6.706199759935e-295 0
24475 0.000000000000e+00 -6.706199759935e-295 0
24476 0.000000000000e+00 -6.679733453253e-295 0
24477 0.000000000000e+00 -6.626905290312e-295 0
24478 0.000000000000e+00 -6.547923759735e-295 0
24479 0.000000000000e+00 -6.443100565540e-295 0
24480 0.000000000000e+00 -6.312849396986e-295 0
24481 0.000000000000e+00 -6.157684295928e-295 0
24482 0.000000000000e+00 -5.978217628132e-295 0
24483 0.000000000000e+00 -5.775157666546e-295 0
24484 0.000000000000e+00 -5.549305796069e-295 0
24485 0.000000000000e+00 -5.301553350851e-295 0
24486 0.000000000000e+00 -5.032878096607e-295 0
24487 0.000000000000e+00 -4.744340371819e-295 0
24488 0.000000000000e+00 -4.437078903067e-295 0
24489 0.000000000000e+00 -4.112306310992e-295 0
24490 0.000000000000e+00 -3.771304324642e-295 0
24491 0.000000000000e+00 -3.415418723067e-295 0
24492 0.000000000000e+00 -3.046054024150e-295 0
24493 0.000000000000e+00 -2.664667941608e-295 0
24494 0.000000000000e+00 -2.272765632072e-295 0
24495 0.000000000000e+00 -1.871893754914e-295 0
24496 0.000000000000e+00 -1.463634368292e-295 0
24497 0.000000000000e+00 -1.049598685490e-295 0
24498 0.000000000000e+00 -6.314207161917e-296 0
24499 0.000000000000e+00 -2.107508177956e-296 0
24500 0.000000000000e+00 1.716976661768e-282 0
24501 0.000000000000e+00 5.144153862831e-282 0
24502 0.000000000000e+00 8.551029438738e-282 0
24503 0.000000000000e+00 1.192415800804e-281 0
24504 0.000000000000e+00 1.525022737332e-281 0
24505 0.000000000000e+00 1.851611105832e-281 0
24506 0.000000000000e+00 2.170892011218e-281 0
24507 0.000000000000e+00 2.481605397622e-281 0
24508 0.000000000000e+00 2.782525021260e-281 0
24509 0.000000000000e+00 3.072463289853e-281 0
24510 0.000000000000e+00 3.350275949516e-281 0
24511 0.000000000000e+00 3.614866600602e-281 0
24512 0.000000000000e+00 3.865191024690e-281 0
24513 0.000000000000e+00 4.100261305642e-281 0
24514 0.000000000000e+00 4.319149728452e-281 0
24515 0.000000000000e+00 4.520992440516e-281 0
24516 0.000000000000e+00 4.704992860862e-281 0
24517 0.000000000000e+00 4.870424823892e-281 0
24518 0.000000000000e+00 5.016635445228e-281 0
24519 0.000000000000e+00 5.143047698345e-281 0
24520 0.000000000000e+00 5.249162691831e-281 0
24521 0.000000000000e+00 5.334561638287e-281 0
24522 0.000000000000e+00 5.398907507086e-281 0
24523 0.000000000000e+00 5.441946354481e-281 0
24524 0.000000000000e+00 5.463508325803e-281 0
24525 0.000000000000e+00 5.463508325803e-281 0
24526 0.000000000000e+00 5.441946354481e-281 0
24527 0.000000000000e+00 5.398907507086e-281 0
24528 0.000000000000e+00 5.334561638287e-281 0
24529 0.000000000000e+00 5.249162691831e-281 0
24530 0.000000000000e+00 5.143047698345e-281 0
24531 0.000000000000e+00 5.016635445228e-281 0
24532 0.000000000000e+00 4.870424823892e-281 0
24533 0.000000000000e+00 4.704992860862e-281 0
24534 0.000000000000e+00 4.520992440516e-281 0
24535 0.000000000000e+00 4.319149728452e-281 0
24536 0.000000000000e+00 4.100261305642e-281 0
24537 0.000000000000e+00 3.865191024690e-281 0
24538 0.000000000000e+00 3.614866600602e-281 0
24539 0.000000000000e+00 3.350275949516e-281 0
24540 0.000000000000e+00 3.072463289853e-281 0
24541 0.000000000000e+00 2.782525021260e-281 0
24542 0.000000000000e+00 2.481605397622e-281 0
24543 0.000000000000e+00 2.170892011218e-281 0
24544 0.000000000000e+00 1.851611105832e-281 0
24545 0.000000000000e+00 1.525022737332e-281 0
24546 0.000000000000e+00 1.192415800804e-281 0
24547 0.000000000000e+00 8.551029438738e-282 0
24548 0.000000000000e+00 5.144153862831e-282 0
24549 0.000000000000e+00 1.716976661768e-282 0
24550 0.000000000000e+00 -1.716976661768e-282 0
24551 0.000000000000e+00 -5.144153862831e-282 0
24552 0.000000000000e+00 -8.551029438738e-282 0
24553 0.000000000000e+00 -1.192415800804e-281 0
24554 0.000000000000e+00 -1.525022737332e-281 0
24555 0.000000000000e+00 -1.851611105832e-281 0
24556 0.000000000000e+00 -2.170892011218e-281 0
24557 0.000000000000e+00 -2.481605397622e-281 0
24558 0.000000000000e+00 -2.782525021260e-281 0
24559 0.000000000000e+00 -3.072463289853e-281 0
24560 0.000000000000e+00 -3.350275949516e-281 0
24561 0.000000000000e+00 -3.614866600602e-281 0
24562 0.000000000000e+00 -3.865191024690e-281 0
24563 0.000000000000e+00 -4.100261305642e-281 0
24564 0.000000000000e+00 -4.319149728452e-281 0
24565 0.000000000000e+00 -4.520992440516e-281 0
24566 0.000000000000e+00 -4.704992860862e-281 0
24567 0.000000000000e+00 -4.870424823892e-281 0
24568 0.000000000000e+00 -5.016635445228e-281 0
24569 0.000000000000e+00 -5.143047698345e-281 0
24570 0.000000000000e+00 -5.249162691831e-281 0
24571 0.000000000000e+00 -5.334561638287e-281 0
24572 0.000000000000e+00 -5.398907507086e-281 0
24573 0.000000000000e+00 -5.441946354481e-281 0
24574 0.000000000000e+00 -5.463508325803e-281 0
24575 0.000000000000e+00 -5.463508325803e-281 0
24576 0.000000000000e+00 -5.441946354481e-281 0
24577 0.000000000000e+00 -5.398907507086e-281 0
24578 0.000000000000e+00 -5.334561638287e-281 0
24579 0.000000000000e+00 -5.249162691831e-281 0
24580 0.000000000000e+00 -5.143047698345e-281 0
24581 0.000000000000e+00 -5.016635445228e-281 0
24582 0.000000000000e+00 -4.870424823892e-281 0
24583 0.000000000000e+00 -4.704992860862e-281 0
24584 0.000000000000e+00 -4.520992440516e-281 0
24585 0.000000000000e+00 -4.319149728452e-281 0
24586 0.000000000000e+00 -4.100261305642e-281 0
24587 0.000000000000e+00 -3.865191024690e-281 0
24588 0.000000000000e+00 -3.614866600602e-281 0
24589 0.000000000000e+00 -3.350275949516e-281 0
24590 0.000000000000e+00 -3.072463289853e-281 0
24591 0.000000000000e+00 -2.782525021260e-281 0
24592 0.000000000000e+00 -2.481605397622e-281 0
24593 0.000000000000e+00 -2.170892011218e-281 0
24594 0.000000000000e+00 -1.851611105832e-281 0
24595 0.000000000000e+00 -1.525022737332e-281 0
24596 0.000000000000e+00 -1.192415800804e-281 0
24597 0.000000000000e+00 -8.551029438738e-282 0
24598 0.000000000000e+00 -5.144153862831e-282 0
24599 0.000000000000e+00 -1.716976661768e-282 0
24600 0.000000000000e+00 1.716976661768e-282 0
24601 0.000000000000e+00 5.144153862831e-282 0
24602 0.000000000000e+00 8.551029438738e-282 0
24603 0.000000000000e+00 1.192415800804e-281 0
24604 0.000000000000e+00 1.525022737332e-281 0
24605 0.000000000000e+00 1.851611105832e-281 0
24606 0.000000000000e+00 2.170892011218e-281 0
24607 0.000000000000e+00 2.481605397623e-281 0
24608 0.000000000000e+00 2.782525021260e-281 0
24609 0.000000000000e+00 3.072463289853e-281 0
24610 0.000000000000e+00 3.350275949516e-281 0
24611 0.000000000000e+00 3.614866600602e-281 0
24612 0.000000000000e+00 3.865191024690e-281 0
24613 0.000000000000e+00 4.100261305642e-281 0
24614 0.000000000000e+00 4.319149728452e-281 0
24615 0.000000000000e+00 4.520992440516e-281 0
24616 0.000000000000e+00 4.704992860862e-281 0
24617 0.000000000000e+00 4.870424823892e-281 0
24618 0.000000000000e+00 5.016635445228e-281 0
24619 0.000000000000e+00 5.143047698345e-281 0
24620 0.000000000000e+00 5.249162691831e-281 0
24621 0.000000000000e+00 5.334561638287e-281 0
24622 0.000000000000e+00 5.398907507086e-281 0
24623 0.000000000000e+00 5.441946354481e-281 0
24624 0.000000000000e+00 5.463508325803e-281 0
24625 0.000000000000e+00 5.463508325803e-281 0
24626 0.000000000000e+00 5.441946354481e-281 0
24627 0.000000000000e+00 5.398907507086e-281 0
24628 0.000000000000e+00 5.334561638287e-281 0
24629 0.000000000000e+00 5.249162691831e-281 0
24630 0.000000000000e+00 5.143047698345e-281 0
24631 0.000000000000e+00 5.016635445228e-281 0
24632 0.000000000000e+00 4.870424823892e-281 0
24633 0.000000000000e+00 4.704992860862e-281 0
24634 0.000000000000e+00 4.520992440516e-281 0
24635 0.000000000000e+00 4.319149728452e-281 0
24636 0.000000000000e+00 4.100261305642e-281 0
24637 0.000000000000e+00 3.865191024690e-281 0
24638 0.000000000000e+00 3.614866600602e-281 0
24639 0.000000000000e+00 3.350275949516e-281 0
24640 0.000000000000e+00 3.072463289853e-281 0
24641 0.000000000000e+00 2.782525021260e-281 0
24642 0.000000000000e+00 2.481605397623e-281 0
24643 0.000000000000e+00 2.170892011218e-281 0
24644 0.000000000000e+00 1.851611105832e-281 0
24645 0.000000000000e+00 1.525022737332e-281 0
24646 0.000000000000e+00 1.192415800804e-281 0
24647 0.000000000000e+00 8.551029438738e-282 0
24648 0.000000000000e+00 5.144153862831e-282 0
24649 0.000000000000e+00 1.716976661768e-282 0
24650 0.000000000000e+00 -1.716976661768e-282 0
24651 0.000000000000e+00 -5.144153862831e-282 0
24652 0.000000000000e+00 -8.551029438738e-282 0
24653 0.000000000000e+00 -1.192415800804e-281 0
24654 0.000000000000e+00 -1.525022737332e-281 0
24655 0.000000000000e+00 -1.851611105832e-281 0
24656 0.000000000000e+00 -2.170892011218e-281 0
24657 0.000000000000e+00 -2.481605397623e-281 0
24658 0.000000000000e+00 -2.782525021260e-281 0
24659 0.000000000000e+00 -3.072463289853e-281 0
24660 0.000000000000e+00 -3.350275949516e-281 0
24661 0.000000000000e+00 -3.614866600602e-281 0
24662 0.000000000000e+00 -3.865191024690e-281 0
24663 0.000000000000e+00 -4.100261305642e-281 0
24664 0.000000000000e+00 -4.319149728452e-281 0
24665 0.000000000000e+00 -4.520992440516e-281 0
24666 0.000000000000e+00 -4.704992860862e-281 0
24667 0.000000000000e+00 -4.870424823892e-281 0
24668 0.000000000000e+00 -5.016635445228e-281 0
24669 0.000000000000e+00 -5.143047698345e-281 0
24670 0.000000000000e+00 -5.249162691831e-281 0
24671 0.000000000000e+00 -5.334561638287e-281 0
24672 0.000000000000e+00 -5.398907507086e-281 0
24673 0.000000000000e+00 -5.441946354481e-281 0
24674 0.000000000000e+00 -5.463508325803e-281 0
24675 0.000000000000e+00 -5.463508325803e-281 0
24676 0.000000000000e+00 -5.441946354481e-281 0
24677 0.000000000000e+00 -5.398907507086e-281 0
24678 0.000000000000e+00 -5.334561638287e-281 0
24679 0.000000000000e+00 -5.249162691831e-281 0
24680 0.000000000000e+00 -5.143047698345e-281 0
24681 0.000000000000e+00 -5.016635445228e-281 0
24682 0.000000000000e+00 -4.870424823892e-281 0
24683 0.000000000000e+00 -4.704992860862e-281 0
24684 0.000000000000e+00 -4.520992440516e-281 0
24685 0.000000000000e+00 -4.319149728452e-281 0
24686 0.000000000000e+00 -4.100261305642e-281 0
24687 0.000000000000e+00 -3.865191024690e-281 0
24688 0.000000000000e+00 -3.614866600602e-281 0
24689 0.000000000000e+00 -3.350275949516e-281 0
24690 0.000000000000e+00 -3.072463289853e-281 0
24691 0.000000000000e+00 -2.782525021260e-281 0
24692 0.000000000000e+00 -2.481605397623e-281 0
24693 0.000000000000e+00 -2.170892011218e-281 0
24694 0.000000000000e+00 -1.851611105832e-281 0
24695 0.000000000000e+00 -1.525022737332e-281 0
24696 0.000000000000e+00 -1.192415800804e-281 0
24697 0.000000000000e+00 -8.551029438738e-282 0
24698 0.000000000000e+00 -5.144153862831e-282 0
24699 0.000000000000e+00 -1.716976661768e-282 0
24700 0.000000000000e+00 1.716976661768e-282 0
24701 0.000000000000e+00 5.144153862831e-282 0
24702 0.000000000000e+00 8.551029438738e-282 0
24703 0.000000000000e+00 1.192415800804e-281 0
24704 0.000000000000e+00 1.525022737332e-281 0
24705 0.000000000000e+00 1.851611105832e-281 0
24706 0.000000000000e+00 2.170892011218e-281 0
24707 0.000000000000e+00 2.481605397623e-281 0
24708 0.000000000000e+00 2.782525021260e-281 0
24709 0.000000000000e+00 3.072463289853e-281 0
24710 0.000000000000e+00 3.350275949516e-281 0
24711 0.000000000000e+00 3.614866600602e-281 0
24712 0.000000000000e+00 3.865191024690e-281 0
24713 0.000000000000e+00 4.100261305642e-281 0
24714 0.000000000000e+00 4.319149728452e-281 0
24715 0.000000000000e+00 4.520992440516e-281 0
24716 0.000000000000e+00 4.704992860862e-281 0
24717 0.000000000000e+00 4.870424823892e-281 0
24718 0.000000000000e+00 5.016635445228e-281 0
24719 0.000000000000e+00 5.143047698345e-281 0
24720 0.000000000000e+00 5.249162691831e-281 0
24721 0.000000000000e+00 5.334561638287e-281 0
24722 0.000000000000e+00 5.398907507086e-281 0
24723 0.000000000000e+00 5.441946354481e-281 0
24724 0.000000000000e+00 5.463508325803e-281 0
24725 0.000000000000e+00 5.463508325803e-281 0
24726 0.000000000000e+00 5.441946354481e-281 0
24727 0.000000000000e+00 5.398907507086e-281 0
24728 0.000000000000e+00 5.334561638287e-281 0
24729 0.000000000000e+00 5.249162691831e-281 0
24730 0.000000000000e+00 5.143047698345e-281 0
24731 0.000000000000e+00 5.016635445228e-281 0
24732 0.000000000000e+00 4.870424823892e-281 0
24733 0.000000000000e+00 4.704992860862e-281 0
24734 0.000000000000e+00 4.520992440516e-281 0
24735 0.000000000000e+00 4.319149728452e-281 0
24736 0.000000000000e+00 4.100261305642e-281 0
24737 0.000000000000e+00 3.865191024690e-281 0
24738 0.000000000000e+00 3.614866600602e-281 0
24739 0.000000000000e+00 3.350275949516e-281 0
24740 0.000000000000e+00 3.072463289853e-281 0
24741 0.000000000000e+00 2.782525021260e-281 0
24742 0.000000000000e+00 2.481605397623e-281 0
24743 0.000000000000e+00 2.170892011218e-281 0
24744 0.000000000000e+00 1.851611105832e-281 0
24745 0.000000000000e+00 1.525022737332e-281 0
24746 0.000000000000e+00 1.192415800804e-281 0
24747 0.000000000000e+00 8.551029438738e-282 0
24748 0.000000000000e+00 5.144153862831e-282 0
24749 0.000000000000e+00 1.716976661768e-282 0
24750 0.000000000000e+00 -1.716976661768e-282 0
24751 0.000000000000e+00 -5.144153862831e-282 0
24752 0.000000000000e+00 -8.551029438738e-282 0
24753 0.000000000000e+00 -1.192415800804e-281 0
24754 0.000000000000e+00 -1.525022737332e-281 0
24755 0.000000000000e+00 -1.851611105832e-281 0
24756 0.000000000000e+00 -2.170892011218e-281 0
24757 0.000000000000e+00 -2.481605397623e-281 0
24758 0.000000000000e+00 -2.782525021260e-281 0
24759 0.000000000000e+00 -3.072463289853e-281 0
24760 0.000000000000e+00 -3.350275949516e-281 0
24761 0.000000000000e+00 -3.614866600602e-281 0
24762 0.000000000000e+00 -3.865191024690e-281 0
24763 0.000000000000e+00 -4.100261305642e-281 0
24764 0.000000000000e+00 -4.319149728452e-281 0
24765 0.000000000000e+00 -4.520992440516e-281 0
24766 0.000000000000e+00 -4.704992860862e-281 0
24767 0.000000000000e+00 -4.870424823892e-281 0
24768 0.000000000000e+00 -5.016635445228e-281 0
24769 0.000000000000e+00 -5.143047698345e-281 0
24770 0.000000000000e+00 -5.249162691831e-281 0
24771 0.000000000000e+00 -5.334561638287e-281 0
24772 0.000000000000e+00 -5.398907507086e-281 0
24773 0.000000000000e+00 -5.441946354481e-281 0
24774 0.000000000000e+00 -5.463508325803e-281 0
24775 0.000000000000e+00 -5.463508325803e-281 0
24776 0.000000000000e+00 -5.441946354481e-281 0
24777 0.000000000000e+00 -5.398907507086e-281 0
24778 0.000000000000e+00 -5.334561638287e-281 0
24779 0.000000000000e+00 -5.249162691831e-281 0
24780 0.000000000000e+00 -5.143047698345e-281 0
24781 0.000000000000e+00 -5.016635445228e-281 0
24782 0.000000000000e+00 -4.870424823892e-281 0
24783 0.000000000000e+00 -4.704992860862e-281 0
24784 0.000000000000e+00 -4.520992440516e-281 0
24785 0.000000000000e+00 -4.319149728452e-281 0
24786 0.000000000000e+00 -4.100261305642e-281 0
24787 0.000000000000e+00 -3.865191024690e-281 0
24788 0.000000000000e+00 -3.614866600602e-281 0
24789 0.000000000000e+00 -3.350275949516e-281 0
24790 0.000000000000e+00 -3.072463289853e-281 0
24791 0.000000000000e+00 -2.782525021260e-281 0
24792 0.000000000000e+00 -2.481605397623e-281 0
24793 0.000000000000e+00 -2.170892011218e-281 0
24794 0.000000000000e+00 -1.851611105832e-281 0
24795 0.000000000000e+00 -1.525022737332e-281 0
24796 0.000000000000e+00 -1.192415800804e-281 0
24797 0.000000000000e+00 -8.551029438738e-282 0
24798 0.000000000000e+00 -5.144153862831e-282 0
24799 0.000000000000e+00 -1.716976661768e-282 0
24800 0.000000000000e+00 1.716976661767e-282 0
24801 0.000000000000e+00 5.144153862831e-282 0
24802 0.000000000000e+00 8.551029438738e-282 0
24803 0.000000000000e+00 1.192415800804e-281 0
24804 0.000000000000e+00 1.525022737332e-281 0
24805 0.000000000000e+00 1.851611105832e-281 0
24806 0.000000000000e+00 2.170892011218e-281 0
24807 0.000000000000e+00 2.481605397623e-281 0
24808 0.000000000000e+00 2.782525021260e-281 0
24809 0.000000000000e+00 3.072463289853e-281 0
24810 0.000000000000e+00 3.350275949516e-281 0
24811 0.000000000000e+00 3.614866600602e-281 0
24812 0.000000000000e+00 3.865191024690e-281 0
24813 0.000000000000e+00 4.100261305642e-281 0
24814 0.000000000000e+00 4.319149728452e-281 0
24815 0.000000000000e+00 4.520992440516e-281 0
24816 0.000000000000e+00 4.704992860862e-281 0
24817 0.000000000000e+00 4.870424823892e-281 0
24818 0.000000000000e+00 5.016635445228e-281 0
24819 0.000000000000e+00 5.143047698345e-281 0
24820 0.000000000000e+00 5.249162691831e-281 0
24821 0.000000000000e+00 5.334561638287e-281 0
24822 0.000000000000e+00 5.398907507086e-281 0
24823 0.000000000000e+00 5.441946354481e-281 0
24824 0.000000000000e+00 5.463508325803e-281 0
24825 0.000000000000e+00 5.463508325803e-281 0
24826 0.000000000000e+00 5.441946354481e-281 0
24827 0.000000000000e+00 5.398907507086e-281 0
24828 0.000000000000e+00 5.334561638287e-281 0
24829 0.000000000000e+00 5.249162691831e-281 0
24830 0.000000000000e+00 5.143047698345e-281 0
24831 0.000000000000e+00 5.016635445228e-281 0
24832 0.000000000000e+00 4.870424823892e-281 0
24833 0.000000000000e+00 4.704992860862e-281 0
24834 0.000000000000e+00 4.520992440516e-281 0
24835 0.000000000000e+00 4.319149728452e-281 0
24836 0.000000000000e+00 4.100261305642e-281 0
24837 0.000000000000e+00 3.865191024690e-281 0
24838 0.000000000000e+00 3.614866600602e-281 0
24839 0.000000000000e+00 3.350275949516e-281 0
24840 0.000000000000e+00 3.072463289853e-281 0
24841 0.000000000000e+00 2.782525021260e-281 0
24842 0.000000000000e+00 2.481605397623e-281 0
24843 0.000000000000e+00 2.170892011218e-281 0
24844 0.000000000000e+00 1.851611105832e-281 0
24845 0.000000000000e+00 1.525022737332e-281 0
24846 0.000000000000e+00 1.192415800804e-281 0
24847 0.000000000000e+00 8.551029438738e-282 0
24848 0.000000000000e+00 5.144153862831e-282 0
24849 0.000000000000e+00 1.716976661768e-282 0
24850 0.000000000000e+00 -1.716976661767e-282 0
24851 0.000000000000e+00 -5.144153862831e-282 0
24852 0.000000000000e+00 -8.551029438738e-282 0
24853 0.000000000000e+00 -1.192415800804e-281 0
24854 0.000000000000e+00 -1.525022737332e-281 0
24855 0.000000000000e+00 -1.851611105832e-281 0
24856 0.000000000000e+00 -2.170892011218e-281 0
24857 0.000000000000e+00 -2.481605397623e-281 0
24858 0.000000000000e+00 -2.782525021260e-281 0
24859 0.000000000000e+00 -3.072463289853e-281 0
24860 0.000000000000e+00 -3.350275949516e-281 0
24861 0.000000000000e+00 -3.614866600602e-281 0
24862 0.000000000000e+00 -3.865191024690e-281 0
24863 0.000000000000e+00 -4.100261305642e-281 0
24864 0.000000000000e+00 -4.319149728452e-281 0
24865 0.000000000000e+00 -4.520992440516e-281 0
24866 0.000000000000e+00 -4.704992860862e-281 0
24867 0.000000000000e+00 -4.870424823892e-281 0
24868 0.000000000000e+00 -5.016635445228e-281 0
24869 0.000000000000e+00 -5.143047698345e-281 0
24870 0.000000000000e+00 -5.249162691831e-281 0
24871 0.000000000000e+00 -5.334561638287e-281 0
24872 0.000000000000e+00 -5.398907507086e-281 0
24873 0.000000000000e+00 -5.441946354481e-281 0
24874 0.000000000000e+00 -5.463508325803e-281 0
24875 0.000000000000e+00 -5.463508325803e-281 0
24876 0.000000000000e+00 -5.441946354481e-281 0
24877 0.000000000000e+00 -5.398907507086e-281 0
24878 0.000000000000e+00 -5.334561638287e-281 0
24879 0.000000000000e+00 -5.249162691831e-281 0
24880 0.000000000000e+00 -5.143047698345e-281 0
24881 0.000000000000e+00 -5.016635445228e-281 0
24882 0.000000000000e+00 -4.870424823892e-281 0
24883 0.000000000000e+00 -4.704992860862e-281 0
24884 0.000000000000e+00 -4.520992440516e-281 0
24885 0.000000000000e+00 -4.319149728452e-281 0
24886 0.000000000000e+00 -4.100261305642e-281 0
24887 0.000000000000e+00 -3.865191024690e-281 0
24888 0.000000000000e+00 -3.614866600602e-281 0
24889 0.000000000000e+00 -3.350275949516e-281 0
24890 0.000000000000e+00 -3.072463289853e-281 0
24891 0.000000000000e+00 -2.782525021260e-281 0
24892 0.000000000000e+00 -2.481605397623e-281 0
24893 0.000000000000e+00 -2.170892011218e-281 0
24894 0.000000000000e+00 -1.851611105832e-281 0
24895 0.000000000000e+00 -1.525022737332e-281 0
24896 0.000000000000e+00 -1.192415800804e-281 0
24897 0.000000000000e+00 -8.551029438738e-282 0
24898 0.000000000000e+00 -5.144153862831e-282 0
24899 0.000000000000e+00 -1.716976661768e-282 0
24900 0.000000000000e+00 1.716976661767e-282 0
24901 0.000000000000e+00 5.144153862831e-282 0
24902 0.000000000000e+00 8.551029438738e-282 0
24903 0.000000000000e+00 1.192415800804e-281 0
24904 0.000000000000e+00 1.525022737332e-281 0
24905 0.000000000000e+00 1.851611105832e-281 0
24906 0.000000000000e+00 2.170892011218e-281 0
24907 0.000000000000e+00 2.481605397623e-281 0
24908 0.000000000000e+00 2.782525021260e-281 0
24909 0.000000000000e+00 3.072463289853e-281 0
24910 0.000000000000e+00 3.350275949516e-281 0
24911 0.000000000000e+00 3.614866600602e-281 0
24912 0.000000000000e+00 3.865191024690e-281 0
24913 0.000000000000e+00 4.100261305642e-281 0
24914 0.000000000000e+00 4.319149728452e-281 0
24915 0.000000000000e+00 4.520992440516e-281 0
24916 0.000000000000e+00 4.704992860862e-281 0
24917 0.000000000000e+00 4.870424823892e-281 0
24918 0.000000000000e+00 5.016635445228e-281 0
24919 0.000000000000e+00 5.143047698345e-281 0
24920 0.000000000000e+00 5.249162691831e-281 0
24921 0.000000000000e+00 5.334561638287e-281 0
24922 0.000000000000e+00 5.398907507086e-281 0
24923 0.000000000000e+00 5.441946354481e-281 0
24924 0.000000000000e+00 5.463508325803e-281 0
24925 0.000000000000e+00 5.463508325803e-281 0
24926 0.000000000000e+00 5.441946354481e-281 0
24927 0.000000000000e+00 5.398907507086e-281 0
24928 0.000000000000e+00 5.334561638287e-281 0
24929 0.000000000000e+00 5.249162691831e-281 0
24930 0.000000000000e+00 5.143047698345e-281 0
24931 0.000000000000e+00 5.016635445228e-281 0
24932 0.000000000000e+00 4.870424823892e-281 0
24933 0.000000000000e+00 4.704992860862e-281 0
24934 0.000000000000e+00 4.520992440516e-281 0
24935 0.000000000000e+00 4.319149728452e-281 0
24936 0.000000000000e+00 4.100261305642e-281 0
24937 0.000000000000e+00 3.865191024690e-281 0
24938 0.000000000000e+00 3.614866600602e-281 0
24939 0.000000000000e+00 3.350275949516e-281 0
24940 0.000000000000e+00 3.072463289853e-281 0
24941 0.000000000000e+00 2.782525021260e-281 0
24942 0.000000000000e+00 2.481605397623e-281 0
24943 0.000000000000e+00 2.170892011218e-281 0
24944 0.000000000000e+00 1.851611105832e-281 0
24945 0.000000000000e+00 1.525022737332e-281 0
24946 0.000000000000e+00 1.192415800804e-281 0
24947 0.000000000000e+00 8.551029438738e-282 0
24948 0.000000000000e+00 5.144153862831e-282 0
24949 0.000000000000e+00 1.716976661768e-282 0
24950 0.000000000000e+00 -1.716976661767e-282 0
24951 0.000000000000e+00 -5.144153862831e-282 0
24952 0.000000000000e+00 -8.551029438738e-282 0
24953 0.000000000000e+00 -1.192415800804e-281 0
24954 0.000000000000e+00 -1.525022737332e-281 0
24955 0.000000000000e+00 -1.851611105832e-281 0
24956 0.000000000000e+00 -2.170892011218e-281 0
24957 0.000000000000e+00 -2.481605397623e-281 0
24958 0.000000000000e+00 -2.782525021260e-281 0
24959 0.000000000000e+00 -3.072463289853e-281 0
24960 0.000000000000e+00 -3.350275949516e-281 0
24961 0.000000000000e+00 -3.614866600602e-281 0
24962 0.000000000000e+00 -3.865191024690e-281 0
24963 0.000000000000e+00 -4.100261305642e-281 0
24964 0.000000000000e+00 -4.319149728452e-281 0
24965 0.000000000000e+00 -4.520992440516e-281 0
24966 0.000000000000e+00 -4.704992860862e-281 0
24967 0.000000000000e+00 -4.870424823892e-281 0
24968 0.000000000000e+00 -5.016635445228e-281 0
24969 0.000000000000e+00 -5.143047698345e-281 0
24970 0.000000000000e+00 -5.249162691831e-281 0
24971 0.000000000000e+00 -5.334561638287e-281 0
24972 0.000000000000e+00 -5.398907507086e-281 0
24973 0.000000000000e+00 -5.441946354481e-281 0
24974 0.000000000000e+00 -5.463508325803e-281 0
24975 0.000000000000e+00 -5.463508325803e-281 0
